created_at,pickup_zone,id,hashed_id,rider_id,driver_id,fare,estimated_fare,undiscounted_fare,ride_duration,estimated_ride_duration,status,rating,canceled_by,drivers_tried,driver_cut,city_id,ride_type,surge_multiple,hotzones_bonus
30/10/21,Kholapur,142899391,9TQ86B,4675636,0,0,147,,,665,CANCELED,,,,,2,2,1.1,10
30/10/21,Ahmednagar,142935726,9TRIHG,1203040,6307814,0,50,,,370,CANCELED,,1203040,"8272987,6307814,",,2,1,0.9,-4.2
25/10/21,Latur,142184001,9STNA1,769402,0,0,98,,,1039,CANCELED,,769402,"3577723,",,2,1,1,0
27/10/21,Akola,142421421,9T8H41,7930829,0,0,58,,,485,CANCELED,,7930829,"3736600,",,2,1,1.1,4
28/10/21,Mumbai City,142566167,9TDRSR,3163852,6181941,0,522,,,1838,CANCELED,,3163852,"6181941,",,2,2,1,0
28/10/21,Bandara,142666508,9THJDI,1203558,0,0,106,,,738,CANCELED,,,,,2,1,1.2,13.2
26/10/21,Latur,142316755,9T4KP5,8516309,0,0,287,,,1377,CANCELED,,,,,2,2,1.1,19.6
26/10/21,Akola,142410548,9T851I,597715,0,0,123,,,494,CANCELED,,597715,"1248404,",,2,2,1.1,8.4
26/10/21,Chandrapur,142411827,9T86E7,523323,8703569,0,56,,,511,CANCELED,,523323,"8703569,",,2,1,0.9,-4.7
30/10/21,Chandrapur,142867913,9TP373,4932024,0,0,158,,,657,CANCELED,,,"1987190,5725175,",,2,2,1.1,10.8
30/10/21,Bandara,142899153,9TQ7SD,212577,0,0,113,,,459,CANCELED,,,,,2,2,1.1,7.7
30/10/21,Nagpur,142905347,9TQEOR,2829312,0,0,112,,,976,CANCELED,,,,,2,1,1.1,7.6
24/10/21,Kholapur,142025494,9SNR6E,567345,0,0,91,,,795,CANCELED,,,"5967854,2983431,5851488,",,2,1,1.05,3.3
27/10/21,Ahmednagar,142435165,9T92C5,2372346,0,0,71,,,469,CANCELED,,,"3743572,7757251,",,2,1,1.15,6.9
27/10/21,Akola,142543674,9TD2T4,912576,3744835,0,112,,,975,CANCELED,,912576,"7334923,6730982,3744835,",,2,1,0.9,-9.3
29/10/21,Mumbai City,142696516,9TIMNQ,3485800,0,0,155,,,1247,CANCELED,,3485800,,,2,1,1.1,10.6
24/10/21,Akola,142077826,9SPPAQ,3034815,0,0,199,,,760,CANCELED,,,"8687083,",,2,2,1.3,34.4
27/10/21,Akola,142422104,9T8HQO,8603298,6061066,0,289,,,2075,CANCELED,,8603298,"6061066,",,2,1,1.2,36.1
28/10/21,Ahmednagar,142626502,9TG502,484989,0,0,73,,,564,CANCELED,,,,,2,1,1.1,5
29/10/21,Mumbai City,142694417,9TIKDR,7050910,0,0,175,,,1099,CANCELED,,,,,2,1,1.2,21.9
29/10/21,Mumbai City,142696807,9TIN3H,3394561,0,0,580,,,1728,CANCELED,,,"8673694,",,2,2,2,217.5
24/10/21,Jalna,142025376,9SNR2G,2934636,0,0,114,,,1143,CANCELED,,,,,2,1,1,0
24/10/21,Kholapur,142067165,9SPDFF,2367137,4415721,0,75,,,634,CANCELED,,2367137,"2854430,4415721,",,2,1,0.9,-6.2
25/10/21,Nashik,142203523,9T0F0N,5027382,0,0,125,,,1106,CANCELED,,5027382,,,2,1,0.9,-10.4
27/10/21,Mumbai City,142417891,9T8D6B,8733556,0,0,179,,,822,CANCELED,,,,,2,2,1,0
27/10/21,Jalna,142483132,9TAPL2,1240724,3744835,0,76,,,603,CANCELED,,1240724,"6061066,3744835,",,2,1,0.9,-6.3
27/10/21,Latur,142541502,9TD0GM,628237,0,0,100,,,453,CANCELED,,,"8424758,",,2,2,1,0
30/10/21,Hingoli,142871822,9TP7HC,3671445,0,0,193,,,1597,CANCELED,,,"5129996,1168165,5130170,",,2,1,0.9,-16.1
25/10/21,Jalna,142265254,9T2NIE,8760760,0,0,158,,,705,CANCELED,,8760760,,,2,2,1.1,10.8
27/10/21,Mumbai City,142516607,9TC2QR,8614931,0,0,146,,,1480,CANCELED,,,,,2,1,1,0
26/10/21,Osmanabad,142300391,9T42JL,2736504,0,0,131,,,1353,CANCELED,,,,,2,1,1,0
26/10/21,Mumbai City,142315149,9T4J1J,111285,0,0,103,,,811,CANCELED,,111285,,,2,1,1,0
27/10/21,Kholapur,142435378,9T92J8,5215072,8673694,0,397,,,1882,CANCELED,,5215072,"8159705,5445707,8673694,",,2,2,1.1,27.1
28/10/21,Mumbai City,142565743,9TDREN,379907,0,0,125,,,971,CANCELED,,,,,2,1,1,0
29/10/21,Kholapur,142687598,9TICQI,8141799,0,0,83,,,769,CANCELED,,,"7757251,3250683,",,2,1,0.9,-6.9
29/10/21,Mumbai City,142693205,9TIJ3F,5426007,0,0,70,,,456,CANCELED,,,,,2,1,1,0
25/10/21,Mumbai City,142168609,9ST66T,1955105,0,0,128,,,1057,CANCELED,,1955105,,,2,1,1.15,12.5
28/10/21,Thane,142600326,9TF5RG,740299,0,0,75,,,596,CANCELED,,,,,2,1,0.9,-6.2
28/10/21,Dhule,142676619,9TI0KJ,3821208,0,0,73,,,582,CANCELED,,,"6610686,7677431,8453559,5232647,",,2,1,1,0
29/10/21,Bandara,142693220,9TIJ40,4403692,4789785,0,77,,,662,CANCELED,,4403692,"8515572,4789785,",,2,1,1,0
30/10/21,Nagpur,142861819,9TOQDT,1516077,0,0,175,,,1019,CANCELED,,,,,2,2,1,0
26/10/21,Akola,142341038,9T5HOI,1626555,0,0,226,,,1327,CANCELED,,1626555,,,2,2,1.05,8.1
27/10/21,Akola,142438864,9T96FE,7183111,6715042,0,75,,,761,CANCELED,,6715042,"8545526,3551532,2425287,1346347,2038865,6715042,",,2,1,1,0
27/10/21,Mumbai City,142515004,9TC13E,6136604,3112381,0,179,,,854,CANCELED,,6136604,"7482922,3112381,",,2,2,1,0
29/10/21,Osmanabad,142705888,9TJ368,8779535,0,0,51,,,502,CANCELED,,,"8637908,",,2,1,1,0
29/10/21,Chandrapur,142748574,9TKKJ4,1246347,0,0,224,,,1127,CANCELED,,,"2970175,",,2,2,1,0
24/10/21,Bandara,142018413,9SNJAD,500696,0,0,165,,,618,CANCELED,,,,,2,2,1.1,11.3
26/10/21,Nagpur,142361191,9T6A6B,6697807,0,0,157,,,850,CANCELED,,6697807,"7604289,",,2,2,1,0
27/10/21,Pune,142542163,9TD18N,4616154,0,0,112,,,1001,CANCELED,,,,,2,1,0.9,-9.3
28/10/21,Latur,142627052,9TG5IC,4058351,0,0,103,,,844,CANCELED,,,"4863774,6396211,",,2,1,0.9,-8.6
29/10/21,Akola,142755345,9TKS4P,576649,0,0,210,,,1115,CANCELED,,,,,2,2,1.1,14.3
25/10/21,Akola,142221151,9T14IB,5261923,0,0,32,,,205,CANCELED,,,"7918125,2961666,8515572,4414749,8520407,",,2,1,0.9,-2.7
25/10/21,Chandrapur,142257968,9T2FFI,1334644,8364529,0,67,,,708,CANCELED,,1334644,"380596,8601935,8364529,",,2,1,1,0
27/10/21,Akola,142429088,9T8PJI,1726660,0,0,100,,,0,CANCELED,,,,,2,2,1,0
27/10/21,Ahmednagar,142452658,9T9LP8,7531246,3689955,0,57,,,526,CANCELED,,7531246,"3689955,",,2,1,0.9,-4.7
28/10/21,Mumbai City,142574707,9TE7DH,1186951,0,0,89,,,723,CANCELED,,,"2734924,",,2,1,1,0
28/10/21,Ahmednagar,142592735,9TEREF,4873056,8764376,0,63,,,420,CANCELED,,4873056,"7291811,8764376,",,2,1,0.9,-5.2
29/10/21,Akola,142807642,9TMQ82,8783319,0,0,189,,,997,CANCELED,,,"5778748,",,2,2,1.1,12.9
30/10/21,Akola,142924639,9TR67T,467758,8128382,0,62,,,462,CANCELED,,467758,"562665,8128382,",,2,1,1,0
25/10/21,Osmanabad,142236362,9T1LFC,5821669,0,0,148,,,1110,CANCELED,,5821669,,,2,1,1,0
28/10/21,Mumbai City,142659359,9THBF9,3770705,0,0,59,,,397,CANCELED,,,,,2,1,1.1,4
28/10/21,Mumbai City,142670446,9THNOQ,1537652,0,0,145,,,710,CANCELED,,,,,2,2,1.05,5.2
25/10/21,Kholapur,142287982,9T3IQ2,1010852,8676483,0,72,,,784,CANCELED,,1010852,"2924441,8676483,",,2,1,0.9,-6
26/10/21,Mumbai City,142311459,9T4ESJ,4254072,8632151,0,114,,,1149,CANCELED,,4254072,"2854430,7988208,6377786,8632151,",,2,1,1.1,7.8
27/10/21,Ahmednagar,142525127,9TCCAR,768280,1738632,0,57,,,334,CANCELED,,768280,"1738632,",,2,1,1,0
27/10/21,Osmanabad,142530000,9TCHNA,762782,0,0,410,,,2155,CANCELED,,,,,2,2,1.1,28
28/10/21,Kholapur,142666295,9THJ6F,727964,0,0,158,,,793,CANCELED,,,"7127238,8755235,8769134,",,2,2,1,0
25/10/21,Ahmednagar,142229427,9T1DO7,2444262,0,0,82,,,662,CANCELED,,2444262,,,2,1,0.9,-6.8
25/10/21,Ahmednagar,142288354,9T3J8E,465334,0,0,168,,,705,CANCELED,,,"8137355,",,2,2,1.1,11.5
26/10/21,Akola,142364494,9T6DQE,1062450,530044,0,54,,,619,CANCELED,,530044,"4888669,3585962,8556676,6441895,1652290,530044,",,2,1,0.9,-4.5
28/10/21,Mumbai City,142627635,9TG67P,7216911,0,0,30,,,60,CANCELED,,,"3347038,",,2,1,1.05,1.1
29/10/21,Kholapur,142720383,9TJJ9D,770869,0,0,78,,,597,CANCELED,,770869,,,2,1,1.1,5.3
29/10/21,Kholapur,142739287,9TKA9H,3162378,0,0,106,,,490,CANCELED,,,,,2,2,1,0
26/10/21,Ahmednagar,142318252,9T4MF2,5545041,0,0,91,,,749,CANCELED,,,"7441488,",,2,1,1.05,3.3
26/10/21,Mumbai City,142416719,9T8BR9,3570999,0,0,103,,,901,CANCELED,,3570999,,,2,1,1.1,7
27/10/21,Mumbai City,142460656,9TA0LQ,1613332,0,0,121,,,1161,CANCELED,,,"5016192,7426083,8650540,8140299,2699210,8443948,",,2,1,0.9,-10.1
28/10/21,Ahmednagar,142562997,9TDOD7,3290104,0,0,89,,,846,CANCELED,,,"8365862,5785670,3689955,",,2,1,1,0
29/10/21,Mumbai City,142783220,9TLT40,987936,0,0,87,,,597,CANCELED,,987936,"4407861,",,2,1,1.05,3.1
24/10/21,Dhule,142052867,9SORIR,1018005,8650540,0,89,,,708,CANCELED,,1018005,"4899458,8650540,",,2,1,1,0
29/10/21,Mumbai City,142818402,9TN86M,8783822,0,0,52,,,815,CANCELED,,,"4084748,",,2,1,0.9,-4.3
30/10/21,Latur,142819048,9TN8S8,456689,0,0,133,,,1264,CANCELED,,,,,2,1,0.9,-11.1
24/10/21,Ahmednagar,142084418,9SQ2KI,418257,1168165,0,47,,,435,CANCELED,,418257,"2566336,1168165,",,2,1,0.9,-3.9
26/10/21,Hingoli,142373361,9T6NM1,6124483,0,0,116,,,1082,CANCELED,,6124483,"4799878,8486753,",,2,1,1,0
26/10/21,Hingoli,142408357,9T82IH,597520,0,0,733,,,2959,CANCELED,,,,,2,2,1,0
28/10/21,Akola,142672458,9THQ1S,495956,0,0,207,,,1088,CANCELED,,495956,,,2,2,1.1,14.1
30/10/21,Mumbai City,142864297,9TOT6H,7339898,0,0,61,,,602,CANCELED,,,,,2,1,0.9,-5.1
30/10/21,Latur,142889162,9TPQPC,1636140,0,0,99,,,695,CANCELED,,1636140,,,2,1,1,0
27/10/21,Mumbai City,142455482,9T9OTC,1327941,0,0,80,,,855,CANCELED,,,,,2,1,0.9,-6.7
24/10/21,Akola,142072041,9SPIS1,7445961,6570285,0,201,,,2130,CANCELED,,7445961,"8463026,5928817,8717874,6570285,",,2,1,0.9,-16.7
26/10/21,Mumbai City,142307748,9T4AOS,1299580,0,0,450,,,1513,CANCELED,,1299580,"1248404,7482922,",,2,2,1,0
27/10/21,Kholapur,142540667,9TCTIR,8677823,1738632,0,78,,,647,CANCELED,,8677823,"1738632,",,2,1,1,0
24/10/21,Nagpur,142090970,9SQ9T0,549710,0,0,141,,,1335,CANCELED,,549710,"7845748,",,2,1,0.9,-11.7
25/10/21,Mumbai City,142243809,9T1TNJ,8257887,2171519,0,71,,,451,CANCELED,,8257887,"2171519,",,2,1,1,0
27/10/21,Bandara,142473051,9TAEF1,613306,0,0,80,,,804,CANCELED,,613306,"7918125,",,2,1,0.9,-6.7
28/10/21,Nashik,142677432,9TI1HM,5219685,0,0,406,,,2011,CANCELED,,,,,2,2,1.1,27.7
29/10/21,Ahmednagar,142785523,9TM1KN,388073,0,0,112,,,487,CANCELED,,,"7209259,8673694,",,2,2,1,0
24/10/21,Ahmednagar,142148750,9SSE50,7092890,0,0,66,,,495,CANCELED,,,"3774798,8754106,8650641,937090,",,2,1,0.9,-5.5
27/10/21,Kholapur,142483484,9TAQ2O,1240724,4671837,0,92,,,782,CANCELED,,1240724,"4671837,",,2,1,0.9,-7.7
24/10/21,Mumbai City,142007570,9SN790,516917,0,0,176,,,872,CANCELED,,,"1375430,",,2,2,1.1,12
25/10/21,Thane,142172612,9STAKC,477835,6115447,0,138,,,1024,CANCELED,,477835,"6115447,",,2,1,1,0
26/10/21,Kholapur,142311903,9T4FDD,6675738,3273219,0,133,,,1013,CANCELED,,6675738,"2999677,3273219,",,2,1,1.1,9.1
25/10/21,Ahmednagar,142286606,9T3HA6,7190548,371830,0,32,,,193,CANCELED,,7190548,"3667731,4974025,371830,",,2,1,0.9,-2.7
26/10/21,Ahmednagar,142296012,9T3RNM,1251769,0,0,75,,,1047,CANCELED,,,"1823965,",,2,1,0.9,-6.2
26/10/21,Latur,142379857,9T70SH,1244477,0,0,82,,,896,CANCELED,,1244477,,,2,1,1,0
27/10/21,Mumbai City,142424893,9T8KTN,2333754,0,0,139,,,1152,CANCELED,,,,,2,1,1,0
27/10/21,Ahmednagar,142534958,9TCN8I,621111,422193,0,57,,,300,CANCELED,,621111,"8713435,8240034,422193,",,2,1,1,0
27/10/21,Nashik,142545519,9TD50J,6504202,0,0,70,,,599,CANCELED,,,,,2,1,0.9,-5.8
28/10/21,Chandrapur,142590897,9TEPD7,8457887,4638954,0,83,,,805,CANCELED,,8457887,"968201,2843036,6203067,7626798,5367473,7193994,4638954,",,2,1,1.05,3
24/10/21,Ahmednagar,142026760,9SNSIK,443921,0,0,77,,,658,CANCELED,,,"8491726,4414749,",,2,1,1,0
24/10/21,Bandara,142078540,9SPQ4K,453287,0,0,61,,,646,CANCELED,,,"8651437,2924441,8723357,7135558,",,2,1,0.9,-5.1
26/10/21,Chandrapur,142407469,9T81IT,540034,0,0,100,,,263,CANCELED,,,"5583908,1919584,",,2,2,1.1,6.8
27/10/21,Ahmednagar,142453345,9T9MI5,5715884,3053580,0,65,,,453,CANCELED,,5715884,"8175457,3053580,",,2,1,0.9,-5.4
27/10/21,Akola,142533311,9TCLDL,701925,8411711,0,75,,,726,CANCELED,,8411711,"3020793,8575167,5803301,8657809,8534963,8411711,",,2,1,1,0
28/10/21,Ahmednagar,142591940,9TEQI0,1669111,5892097,0,100,,,294,CANCELED,,5892097,"8675657,3972810,2254030,5892097,",,2,2,1.1,6.8
25/10/21,Akola,142180501,9STJDB,2563939,7306308,0,55,,,526,CANCELED,,2563939,"3250683,5217853,2699210,7306308,",,2,1,1,0
25/10/21,Jalna,142222499,9T1639,1470770,0,0,134,,,965,CANCELED,,1470770,"1642516,",,2,1,1.2,16.7
26/10/21,Pune,142377364,9T6S5E,3884422,0,0,157,,,1107,CANCELED,,,,,2,1,1,0
29/10/21,Osmanabad,142710719,9TJ8H9,6504202,0,0,125,,,1111,CANCELED,,,"8657809,",,2,1,1,0
29/10/21,Bandara,142798765,9TMGC5,2092916,8764401,0,79,,,675,CANCELED,,2092916,"5853782,5803301,8764401,",,2,1,1.1,5.4
24/10/21,Ahmednagar,142151158,9SSGP8,4730663,0,0,119,,,538,CANCELED,,,"7375560,5730336,2752609,5725175,",,2,2,1,0
25/10/21,Osmanabad,142239129,9T1OHJ,2279057,0,0,86,,,683,CANCELED,,,,,2,1,1.1,5.9
26/10/21,Kholapur,142328036,9T53B6,713254,943651,0,65,,,693,CANCELED,,713254,"4222555,8149857,7209361,943651,",,2,1,0.9,-5.4
27/10/21,Ahmednagar,142434075,9T915P,5293354,0,0,105,,,830,CANCELED,,5293354,"4528126,",,2,1,1,0
30/10/21,Thane,142839701,9TO1QL,7113745,0,0,102,,,1003,CANCELED,,7113745,,,2,1,1,0
25/10/21,Nashik,142203831,9T0FB1,5027382,0,0,125,,,1106,CANCELED,,5027382,,,2,1,0.9,-10.4
27/10/21,Latur,142540254,9TCT54,1251092,4112773,0,70,,,586,CANCELED,,1251092,"4112773,",,2,1,1,0
29/10/21,Ahmednagar,142769531,9TLDRL,4738292,1036240,0,50,,,371,CANCELED,,4738292,"8650700,8486753,1036240,",,2,1,1,0
27/10/21,Chandrapur,142451710,9T9KNK,6680350,0,0,137,,,654,CANCELED,,,"2877701,960136,2030458,",,2,2,1.1,9.3
27/10/21,Ahmednagar,142546523,9TD643,7154345,1355654,0,62,,,609,CANCELED,,7154345,"3897527,1355654,",,2,1,0.9,-5.2
29/10/21,Hingoli,142694358,9TIKBS,306715,0,0,167,,,1376,CANCELED,,,,,2,1,1,0
29/10/21,Mumbai City,142755663,9TKSFD,403210,0,0,67,,,543,CANCELED,,403210,"6579074,3174435,",,2,1,1.15,6.6
30/10/21,Mumbai City,142820556,9TNAIG,4689379,0,0,173,,,965,CANCELED,,,,,2,2,1.05,6.2
24/10/21,Latur,142069176,9SPFMG,7090891,0,0,80,,,888,CANCELED,,,"8576883,",,2,1,0.9,-6.7
25/10/21,Akola,142173115,9STB75,4471852,7588360,0,92,,,803,CANCELED,,4471852,"7588360,",,2,1,1.25,13.8
29/10/21,Nashik,142802106,9TMK3G,5099095,0,0,158,,,1286,CANCELED,,,"8181008,",,2,1,1,0
28/10/21,Latur,142586711,9TEKNL,3441762,0,0,104,,,906,CANCELED,,,"8631288,8722737,",,2,1,0.9,-8.7
24/10/21,Mumbai City,142049511,9SONR1,6071368,0,0,54,,,407,CANCELED,,6071368,"2981008,",,2,1,0.9,-4.5
27/10/21,Thane,142521693,9TC8GD,8540077,1072787,0,194,,,1434,CANCELED,,8540077,"1072787,",,2,1,1,0
30/10/21,Ahmednagar,142896249,9TQ4LJ,2406428,8595601,0,30,,,60,CANCELED,,2406428,"8595601,",,2,1,1,0
26/10/21,Akola,142382474,9T73PO,1097556,0,0,89,,,1050,CANCELED,,,"1513848,8637060,8133647,7550533,",,2,1,1,0
26/10/21,Mumbai City,142391406,9T7DNG,8765748,8443948,0,93,,,595,CANCELED,,8765748,"8443948,",,2,1,1,0
24/10/21,Satara,142037991,9SOB31,942839,0,0,228,,,1205,CANCELED,,,,,2,2,1,0
28/10/21,Ahmednagar,142584892,9TEIN2,8734505,8178085,0,71,,,602,CANCELED,,8734505,"5560274,5476624,7500128,1168165,8178085,",,2,1,0.9,-5.9
24/10/21,Bandara,142074533,9SPLL3,640047,376525,0,57,,,372,CANCELED,,640047,"8157970,376525,",,2,1,0.9,-4.7
25/10/21,Pune,142219667,9T12SR,5689201,0,0,121,,,1076,CANCELED,,,"4154071,",,2,1,0.9,-10.1
26/10/21,Ahmednagar,142412434,9T874E,2966750,7972375,0,61,,,653,CANCELED,,2966750,"6307814,7972375,",,2,1,0.9,-5.1
27/10/21,Bandara,142525376,9TCCJ6,8388587,6465355,0,62,,,487,CANCELED,,8388587,"4407861,7759360,6465355,",,2,1,1,0
28/10/21,Latur,142576373,9TE993,456689,0,0,64,,,731,CANCELED,,,,,2,1,1,0
29/10/21,Mumbai City,142727262,9TJQSM,471221,0,0,46,,,271,CANCELED,,471221,"4857033,",,2,1,0.9,-3.8
25/10/21,Ahmednagar,142236867,9T1M27,1155473,8483172,0,139,,,1354,CANCELED,,1155473,"8483172,",,2,1,1,0
25/10/21,Osmanabad,142285762,9T3GC2,1230483,0,0,232,,,1096,CANCELED,,,,,2,2,1,0
27/10/21,Latur,142451298,9T9K9S,854427,1176993,0,71,,,510,CANCELED,,1176993,"7500128,8494990,8175457,4815736,1542979,1176993,",,2,1,1.05,2.5
28/10/21,Chandrapur,142661614,9THE0E,1563429,4294770,0,204,,,1659,CANCELED,,1563429,"4294770,",,2,1,1.1,13.9
29/10/21,Akola,142696737,9TIN17,2311154,0,0,250,,,1236,CANCELED,,,,,2,2,1.05,8.9
24/10/21,Mumbai City,142024029,9SNPHJ,449979,8723357,0,81,,,648,CANCELED,,449979,"8723357,",,2,1,1.05,2.9
25/10/21,Akola,142227867,9T1C27,6407081,0,0,45,,,435,CANCELED,,,"8595788,6222793,",,2,1,0.9,-3.7
30/10/21,Kholapur,142818939,9TN8OJ,400868,0,0,113,,,460,CANCELED,,,,,2,2,1.1,7.7
30/10/21,Mumbai City,142871350,9TP71K,977452,1818670,0,105,,,451,CANCELED,,977452,"1818670,",,2,2,1.1,7.2
24/10/21,Nagpur,142155286,9SSLCQ,942839,0,0,178,,,1015,CANCELED,,,"7396227,",,2,2,1,0
25/10/21,Thane,142213147,9T0PLH,5455482,0,0,99,,,816,CANCELED,,,"8520407,",,2,1,0.9,-8.2
24/10/21,Latur,142040132,9SODEC,8153879,5217823,0,100,,,714,CANCELED,,8153879,"2576789,5217823,",,2,1,1.1,6.8
25/10/21,Akola,142179329,9STI49,2534401,6578894,0,48,,,420,CANCELED,,6578894,"8177963,5217853,6578894,",,2,1,1,0
29/10/21,Mumbai City,142779635,9TLP4F,274079,0,0,271,,,1517,CANCELED,,,,,2,2,1.1,18.5
30/10/21,Ahmednagar,142858798,9TON38,334424,0,0,93,,,666,CANCELED,,,"8161709,7592035,4431809,",,2,1,0.9,-7.7
24/10/21,Ahmednagar,142088384,9SQ72O,738896,0,0,54,,,462,CANCELED,,,"1652290,",,2,1,0.9,-4.5
25/10/21,Kholapur,142208943,9T0L1D,890024,2077679,0,51,,,479,CANCELED,,2077679,"6192225,3051317,1655141,4845453,7306308,2077679,",,2,1,0.9,-4.2
28/10/21,Hingoli,142635808,9TGFA8,91332,0,0,172,,,1358,CANCELED,,,,,2,1,1.25,25.8
29/10/21,Akola,142684105,9TI905,1443074,0,0,258,,,1315,CANCELED,,,,,2,2,1,0
29/10/21,Ahmednagar,142786670,9TM2T0,1829715,8178607,0,81,,,559,CANCELED,,1829715,"8178607,",,2,1,1,0
29/10/21,Mumbai City,142807471,9TMQ2B,7551966,0,0,269,,,1331,CANCELED,,,,,2,2,1,0
30/10/21,Thane,142851022,9TOEE2,1221981,0,0,126,,,1303,CANCELED,,1221981,,,2,1,0.9,-10.5
30/10/21,Akola,142878883,9TPFCN,8769811,5560274,0,72,,,803,CANCELED,,8769811,"5560274,",,2,1,0.9,-6
26/10/21,Mumbai City,142324703,9T4TK3,1350269,8691164,0,92,,,656,CANCELED,,1350269,"8691164,",,2,1,1.15,9
27/10/21,Hingoli,142525676,9TCCT6,5781530,0,0,145,,,1246,CANCELED,,5781530,,,2,1,1,0
28/10/21,Ahmednagar,142681103,9TI5K3,4304167,0,0,72,,,549,CANCELED,,,"6307814,",,2,1,0.9,-6
25/10/21,Akola,142230322,9T1EO2,384601,6623552,0,56,,,521,CANCELED,,384601,"6192225,3356894,6623552,",,2,1,0.9,-4.7
25/10/21,Kholapur,142281929,9T3C49,643820,652905,0,36,,,303,CANCELED,,643820,"4222555,8515572,652905,",,2,1,1,0
26/10/21,Osmanabad,142338869,9T5FC9,15079,3347038,0,66,,,783,CANCELED,,15079,"2412479,3347038,",,2,1,0.9,-5.5
24/10/21,Kholapur,142019120,9SNK40,1592843,0,0,51,,,389,CANCELED,,1592843,"8177963,2773196,8431297,",,2,1,1,0
24/10/21,Mumbai City,142090961,9SQ9SL,7740178,0,0,61,,,575,CANCELED,,,"8520407,5763219,",,2,1,0.9,-5.1
25/10/21,Bandara,142288107,9T3J07,8118041,2160137,0,53,,,604,CANCELED,,8118041,"4052628,6192225,2160137,",,2,1,0.9,-4.4
27/10/21,Bandara,142545171,9TD4J1,1120743,0,0,86,,,742,CANCELED,,,"8545526,",,2,1,0.9,-7.2
30/10/21,Chandrapur,142870924,9TP6HE,4932024,0,0,76,,,563,CANCELED,,4932024,"6769084,",,2,1,1.1,5.2
26/10/21,Ahmednagar,142309049,9T4C89,4664778,0,0,128,,,1185,CANCELED,,,,,2,1,1,0
27/10/21,Mumbai City,142420504,9T8G3E,5946350,0,0,127,,,1349,CANCELED,,,"4756150,7441488,",,2,1,0.9,-10.6
26/10/21,Osmanabad,142336017,9T5C77,8176350,8421616,0,87,,,794,CANCELED,,8176350,"8421616,",,2,1,0.9,-7.2
26/10/21,Ahmednagar,142361339,9T6AB9,5560893,5462670,0,100,,,514,CANCELED,,5560893,"5462670,",,2,2,1,0
26/10/21,Jalna,142369749,9T6JLJ,1633902,0,0,108,,,1032,CANCELED,,,"1024574,3356894,",,2,1,1,0
27/10/21,Latur,142436850,9T948A,6043337,0,0,82,,,678,CANCELED,,,"7757251,",,2,1,1.1,5.6
24/10/21,Ahmednagar,142045923,9SOJRD,7045697,2752609,0,165,,,841,CANCELED,,7045697,"1760156,2752609,",,2,2,1.1,11.3
25/10/21,Kholapur,142155827,9SSM0R,8756867,0,0,38,,,406,CANCELED,,,,,2,1,0.9,-3.2
26/10/21,Mumbai City,142385596,9T779Q,873069,0,0,144,,,753,CANCELED,,,"3301988,",,2,2,1,0
28/10/21,Hingoli,142564689,9TDQ9J,3086193,0,0,53,,,526,CANCELED,,,"7400057,",,2,1,1,0
29/10/21,Akola,142683721,9TI8HB,5527278,0,0,111,,,1144,CANCELED,,,,,2,1,0.9,-9.2
30/10/21,Ahmednagar,142870268,9TP5PI,7884910,0,0,74,,,456,CANCELED,,7884910,"378623,",,2,1,1.25,11.1
24/10/21,Akola,142154498,9SSKGI,433831,0,0,78,,,896,CANCELED,,,"6578894,8160523,3266153,2455399,8151420,",,2,1,0.9,-6.5
26/10/21,Ahmednagar,142328449,9T53OT,1551326,0,0,52,,,469,CANCELED,,,"7209361,4222555,8149857,",,2,1,0.9,-4.3
27/10/21,Hingoli,142426372,9T8MJ2,2051840,2752609,0,924,,,3497,CANCELED,,2051840,"2752609,",,2,2,1,0
27/10/21,Bandara,142453134,9T9MB4,2279057,8671588,0,55,,,365,CANCELED,,2279057,"4776801,8671588,",,2,1,0.9,-4.6
27/10/21,Bandara,142482669,9TAP5J,1297556,5114778,0,72,,,640,CANCELED,,1297556,"8760727,8483172,393267,3062513,5114778,",,2,1,0.9,-6
26/10/21,Osmanabad,142416700,9T8BQK,4416712,0,0,305,,,1297,CANCELED,,,,,2,2,1.25,45.8
27/10/21,Akola,142531733,9TCJL3,1029536,0,0,70,,,753,CANCELED,,1029536,"5803301,",,2,1,1,0
29/10/21,Hingoli,142738843,9TK9ON,8656075,0,0,223,,,2153,CANCELED,,,,,2,1,0.9,-18.6
30/10/21,Akola,142882268,9TPJ5I,1682914,0,0,88,,,832,CANCELED,,,"3256333,",,2,1,0.9,-7.3
24/10/21,Mumbai City,142099690,9SQJJK,581080,8491726,0,48,,,342,CANCELED,,581080,"8491726,",,2,1,1,0
24/10/21,Bandara,142117344,9SR984,2163177,0,0,66,,,608,CANCELED,,,"7918125,8518921,",,2,1,1,0
27/10/21,Osmanabad,142486018,9TASR8,2798255,0,0,288,,,1712,CANCELED,,,,,2,2,1,0
27/10/21,Mumbai City,142517505,9TC3QP,1257052,0,0,84,,,811,CANCELED,,,"4222555,",,2,1,1,0
28/10/21,Bandara,142653016,9TH4DQ,1877613,0,0,82,,,713,CANCELED,,1877613,"4294770,8453559,",,2,1,1,0
29/10/21,Latur,142694904,9TIL04,4615856,0,0,132,,,894,CANCELED,,,,,2,1,1,0
30/10/21,Akola,142885042,9TPM82,1010471,7130454,0,70,,,923,CANCELED,,1010471,"7130454,",,2,1,0.9,-5.8
